HQ317389.1	0	40895	45728	0.89431
HQ317389.1	1	4833	45728	0.10569
HQ634188.1	0	41518	45730	0.907894
HQ634188.1	1	4212	45730	0.0921058
HQ317388.1	0	34232	44892	0.762541
HQ317388.1	1	10660	44892	0.237459
NC_021865.1	0	38024	41294	0.920812
NC_021865.1	1	3270	41294	0.0791883
NC_020479.1	0	45756	49425	0.925766
NC_020479.1	1	3669	49425	0.0742337
NC_021857.1	0	37485	41475	0.903797
NC_021857.1	1	3990	41475	0.0962025
NC_021772.1	0	65594	72394	0.90607
NC_021772.1	1	6800	72394	0.0939304
NC_021782.1	0	64257	72098	0.891245
NC_021782.1	1	7841	72098	0.108755
NC_022518.1	0	8440	9472	0.891047
NC_022518.1	1	1032	9472	0.108953
NC_022230.1	0	5942	6398	0.928728
NC_022230.1	1	456	6398	0.0712723
NC_021203.1	0	2293	2539	0.903111
NC_021203.1	1	246	2539	0.0968885
NC_021204.1	0	2300	2495	0.921844
NC_021204.1	1	195	2495	0.0781563
NC_020896.1	0	8982	10081	0.890983
NC_020896.1	1	1099	10081	0.109017
NC_018863.1	0	146854	162596	0.903183
NC_018863.1	1	15742	162596	0.0968167
NC_022091.1	0	39566	42874	0.922844
NC_022091.1	1	3308	42874	0.0771563
NC_022580.1	0	11315	12676	0.892632
NC_022580.1	1	1361	12676	0.107368
NC_022581.1	0	10697	11806	0.906065
NC_022581.1	1	1109	11806	0.0939353
NC_019782.1	0	29994	36566	0.82027
NC_019782.1	1	6572	36566	0.17973
NC_022249.1	0	6317	6795	0.929654
NC_022249.1	1	478	6795	0.0703458
NC_008305.1	0	2447	2602	0.94043
NC_008305.1	1	155	2602	0.0595696
NC_021923.1	0	118375	140633	0.84173
NC_021923.1	1	22258	140633	0.15827
NC_021801.1	0	39835	42902	0.928512
NC_021801.1	1	3067	42902	0.0714885
NC_018872.2	0	8376	9512	0.880572
NC_018872.2	1	1136	9512	0.119428
NC_020077.1	0	63756	76107	0.837715
