HQ317389.1	0	43575	45728	0.952917
HQ317389.1	1	2153	45728	0.0470828
HQ634188.1	0	43289	45730	0.946621
HQ634188.1	1	2441	45730	0.0533785
HQ317388.1	0	39064	44892	0.870177
HQ317388.1	1	5828	44892	0.129823
NC_021865.1	0	39579	41294	0.958469
NC_021865.1	1	1715	41294	0.0415315
NC_020479.1	0	47418	49425	0.959393
NC_020479.1	1	2007	49425	0.040607
NC_021857.1	0	38924	41475	0.938493
NC_021857.1	1	2551	41475	0.0615069
NC_021772.1	0	69022	72394	0.953422
NC_021772.1	1	3372	72394	0.0465784
NC_021782.1	0	68339	72098	0.947863
NC_021782.1	1	3759	72098	0.0521374
NC_022518.1	0	8735	9472	0.922192
NC_022518.1	1	737	9472	0.0778083
NC_022230.1	0	6067	6398	0.948265
NC_022230.1	1	331	6398	0.0517349
NC_021203.1	0	2367	2539	0.932257
NC_021203.1	1	172	2539	0.0677432
NC_021204.1	0	2395	2495	0.95992
NC_021204.1	1	100	2495	0.0400802
NC_020896.1	0	9411	10081	0.933538
NC_020896.1	1	670	10081	0.0664617
NC_018863.1	0	154228	162596	0.948535
NC_018863.1	1	8368	162596	0.051465
NC_022091.1	0	40748	42874	0.950413
NC_022091.1	1	2126	42874	0.0495872
NC_022580.1	0	11784	12676	0.929631
NC_022580.1	1	892	12676	0.0703692
NC_022581.1	0	11330	11806	0.959682
NC_022581.1	1	476	11806	0.0403185
NC_019782.1	0	33103	36566	0.905295
NC_019782.1	1	3463	36566	0.0947055
NC_022249.1	0	6621	6795	0.974393
NC_022249.1	1	174	6795	0.0256071
NC_008305.1	0	2525	2602	0.970407
NC_008305.1	1	77	2602	0.0295926
NC_021923.1	0	126922	140633	0.902505
NC_021923.1	1	13711	140633	0.0974949
NC_021801.1	0	41271	42902	0.961983
NC_021801.1	1	1631	42902	0.0380169
NC_018872.2	0	9025	9512	0.948802
NC_018872.2	1	487	9512	0.0511985
NC_020077.1	0	69285	76107	0.910363
NC_020077.1	1	6822	76107	0.089637
NC_022616.1	0	1865	1936	0.963326
NC_022616.1	1	71	1936	0.0366736
NC_022617.1	0	1628	1710	0.952047
NC_022617.1	1	82	1710	0.0479532
NC_022619.1	0	16430	17486	0.939609
NC_022619.1	1	1056	17486	0.0603912
NC_022630.1	0	6032	6296	0.958069
NC_022630.1	1	264	6296	0.0419314
NC_022631.1	0	3126	3303	0.946412
NC_022631.1	1	177	3303	0.0535876
NC_019419.2	0	41305	43457	0.95048
NC_019419.2	1	2152	43457	0.0495202
NC_022647.1	0	7320	7647	0.957238
NC_022647.1	1	327	7647	0.0427619
NC_018459.1	0	3960	4335	0.913495
NC_018459.1	1	375	4335	0.0865052
NC_018460.1	0	815	834	0.977218
NC_018460.1	1	19	834	0.0227818
NC_018461.1	0	6519	6861	0.950153
NC_018461.1	1	342	6861	0.049847
NC_018462.1	0	783	843	0.928826
NC_018462.1	1	60	843	0.0711744
NC_018463.1	0	6288	6863	0.916217
NC_018463.1	1	575	6863	0.0837826
NC_018464.1	0	856	927	0.923409
NC_018464.1	1	71	927	0.0765912
NC_018465.1	0	6331	6966	0.908843
NC_018465.1	1	635	6966	0.091157
NC_018466.1	0	3913	4330	0.903695
NC_018466.1	1	417	4330	0.0963048
NC_018467.1	0	3968	4314	0.919796
NC_018467.1	1	346	4314	0.080204
NC_018476.1	0	6075	6895	0.881073
NC_018476.1	1	820	6895	0.118927
NC_018477.1	0	797	860	0.926744
NC_018477.1	1	63	860	0.0732558
NC_018478.1	0	4122	4417	0.933213
NC_018478.1	1	295	4417	0.0667874
NC_021298.1	0	46210	51252	0.901623
NC_021298.1	1	5042	51252	0.0983766
NC_021304.1	0	47170	51552	0.914998
