HQ317389.1	0	43693	45728	0.955498
HQ317389.1	1	2035	45728	0.0445023
HQ634188.1	0	44017	45730	0.962541
HQ634188.1	1	1713	45730	0.037459
HQ317388.1	0	39007	44892	0.868908
HQ317388.1	1	5885	44892	0.131092
NC_021865.1	0	39903	41294	0.966315
NC_021865.1	1	1391	41294	0.0336853
NC_020479.1	0	47561	49425	0.962286
NC_020479.1	1	1864	49425	0.0377137
NC_021857.1	0	39742	41475	0.958216
NC_021857.1	1	1733	41475	0.0417842
NC_021772.1	0	69171	72394	0.95548
NC_021772.1	1	3223	72394	0.0445203
NC_021782.1	0	68974	72098	0.95667
NC_021782.1	1	3124	72098	0.0433299
NC_022518.1	0	8935	9472	0.943307
NC_022518.1	1	537	9472	0.0566934
NC_022230.1	0	6079	6398	0.950141
NC_022230.1	1	319	6398	0.0498593
NC_021203.1	0	2304	2539	0.907444
NC_021203.1	1	235	2539	0.0925561
NC_021204.1	0	2416	2495	0.968337
NC_021204.1	1	79	2495	0.0316633
NC_020896.1	0	9605	10081	0.952782
NC_020896.1	1	476	10081	0.0472175
NC_018863.1	0	155513	162596	0.956438
NC_018863.1	1	7083	162596	0.043562
NC_022091.1	0	41343	42874	0.964291
NC_022091.1	1	1531	42874	0.0357093
NC_022580.1	0	12087	12676	0.953534
NC_022580.1	1	589	12676	0.0464658
NC_022581.1	0	11121	11806	0.941979
NC_022581.1	1	685	11806	0.0580213
NC_019782.1	0	32865	36566	0.898786
NC_019782.1	1	3701	36566	0.101214
NC_022249.1	0	6640	6795	0.977189
NC_022249.1	1	155	6795	0.0228109
NC_008305.1	0	2523	2602	0.969639
NC_008305.1	1	79	2602	0.0303613
NC_021923.1	0	129430	140633	0.920339
NC_021923.1	1	11203	140633	0.0796612
NC_021801.1	0	41384	42902	0.964617
NC_021801.1	1	1518	42902	0.035383
NC_018872.2	0	9106	9512	0.957317
NC_018872.2	1	406	9512	0.0426829
NC_020077.1	0	69530	76107	0.913582
NC_020077.1	1	6577	76107	0.0864178
NC_022616.1	0	1865	1936	0.963326
NC_022616.1	1	71	1936	0.0366736
NC_022617.1	0	1591	1710	0.930409
NC_022617.1	1	119	1710	0.0695906
NC_022619.1	0	16715	17486	0.955908
NC_022619.1	1	771	17486	0.0440924
NC_022630.1	0	6082	6296	0.96601
NC_022630.1	1	214	6296	0.0339898
NC_022631.1	0	3144	3303	0.951862
NC_022631.1	1	159	3303	0.0481381
NC_019419.2	0	42159	43457	0.970131
NC_019419.2	1	1298	43457	0.0298686
NC_022647.1	0	7357	7647	0.962077
NC_022647.1	1	290	7647	0.0379234
NC_018459.1	0	4018	4335	0.926874
NC_018459.1	1	317	4335	0.0731257
NC_018460.1	0	796	834	0.954436
NC_018460.1	1	38	834	0.0455635
NC_018461.1	0	6353	6861	0.925958
NC_018461.1	1	508	6861	0.0740417
NC_018462.1	0	824	843	0.977461
NC_018462.1	1	19	843	0.0225386
NC_018463.1	0	6458	6863	0.940988
NC_018463.1	1	405	6863	0.0590121
NC_018464.1	0	816	927	0.880259
