HQ317389.1	0	41096	45728	0.898705
HQ317389.1	1	4632	45728	0.101295
HQ634188.1	0	41411	45730	0.905554
HQ634188.1	1	4319	45730	0.0944457
HQ317388.1	0	34373	44892	0.765682
HQ317388.1	1	10519	44892	0.234318
NC_021865.1	0	37916	41294	0.918196
NC_021865.1	1	3378	41294	0.0818036
NC_020479.1	0	45189	49425	0.914294
NC_020479.1	1	4236	49425	0.0857056
NC_021857.1	0	37290	41475	0.899096
NC_021857.1	1	4185	41475	0.100904
NC_021772.1	0	64390	72394	0.889438
NC_021772.1	1	8004	72394	0.110562
NC_021782.1	0	64426	72098	0.893589
NC_021782.1	1	7672	72098	0.106411
NC_022518.1	0	8128	9472	0.858108
NC_022518.1	1	1344	9472	0.141892
NC_022230.1	0	5870	6398	0.917474
NC_022230.1	1	528	6398	0.0825258
NC_021203.1	0	2178	2539	0.857818
NC_021203.1	1	361	2539	0.142182
NC_021204.1	0	2298	2495	0.921042
NC_021204.1	1	197	2495	0.0789579
NC_020896.1	0	8937	10081	0.886519
NC_020896.1	1	1144	10081	0.113481
NC_018863.1	0	146826	162596	0.903011
NC_018863.1	1	15770	162596	0.0969889
NC_022091.1	0	38906	42874	0.90745
NC_022091.1	1	3968	42874	0.0925503
NC_022580.1	0	11139	12676	0.878747
NC_022580.1	1	1537	12676	0.121253
NC_022581.1	0	10363	11806	0.877774
NC_022581.1	1	1443	11806	0.122226
NC_019782.1	0	29141	36566	0.796943
NC_019782.1	1	7425	36566	0.203057
NC_022249.1	0	6464	6795	0.951288
NC_022249.1	1	331	6795	0.0487123
NC_008305.1	0	2448	2602	0.940815
NC_008305.1	1	154	2602	0.0591852
NC_021923.1	0	116325	140633	0.827153
NC_021923.1	1	24308	140633	0.172847
NC_021801.1	0	39759	42902	0.92674
NC_021801.1	1	3143	42902	0.07326
NC_018872.2	0	8428	9512	0.886039
NC_018872.2	1	1084	9512	0.113961
NC_020077.1	0	62735	76107	0.8243
NC_020077.1	1	13372	76107	0.1757
NC_022616.1	0	1863	1936	0.962293
NC_022616.1	1	73	1936	0.0377066
NC_022617.1	0	1431	1710	0.836842
NC_022617.1	1	279	1710	0.163158
NC_022619.1	0	15658	17486	0.895459
NC_022619.1	1	1828	17486	0.104541
NC_022630.1	0	5720	6296	0.908513
NC_022630.1	1	576	6296	0.0914867
