HQ317389.1	0	41713	45728	0.912198
HQ317389.1	1	4015	45728	0.0878018
HQ634188.1	0	41689	45730	0.911633
HQ634188.1	1	4041	45730	0.0883665
HQ317388.1	0	34224	44892	0.762363
HQ317388.1	1	10668	44892	0.237637
NC_021865.1	0	37990	41294	0.919988
NC_021865.1	1	3304	41294	0.0800116
NC_020479.1	0	45954	49425	0.929772
NC_020479.1	1	3471	49425	0.0702276
NC_021857.1	0	37978	41475	0.915684
NC_021857.1	1	3497	41475	0.0843159
NC_021772.1	0	65221	72394	0.900917
NC_021772.1	1	7173	72394	0.0990828
NC_021782.1	0	65130	72098	0.903354
NC_021782.1	1	6968	72098	0.0966462
NC_022518.1	0	8288	9472	0.875
NC_022518.1	1	1184	9472	0.125
NC_022230.1	0	5901	6398	0.922319
NC_022230.1	1	497	6398	0.0776805
NC_021203.1	0	2172	2539	0.855455
NC_021203.1	1	367	2539	0.144545
NC_021204.1	0	2339	2495	0.937475
NC_021204.1	1	156	2495	0.062525
NC_020896.1	0	8971	10081	0.889892
NC_020896.1	1	1110	10081	0.110108
NC_018863.1	0	145819	162596	0.896818
NC_018863.1	1	16777	162596	0.103182
NC_022091.1	0	40246	42874	0.938704
NC_022091.1	1	2628	42874	0.0612959
NC_022580.1	0	11186	12676	0.882455
NC_022580.1	1	1490	12676	0.117545
NC_022581.1	0	10165	11806	0.861003
NC_022581.1	1	1641	11806	0.138997
NC_019782.1	0	29663	36566	0.811218
NC_019782.1	1	6903	36566	0.188782
NC_022249.1	0	6191	6795	0.911111
NC_022249.1	1	604	6795	0.0888889
NC_008305.1	0	2486	2602	0.955419
NC_008305.1	1	116	2602	0.0445811
NC_021923.1	0	116755	140633	0.830211
NC_021923.1	1	23878	140633	0.169789
NC_021801.1	0	39739	42902	0.926274
NC_021801.1	1	3163	42902	0.0737262
NC_018872.2	0	8594	9512	0.90349
NC_018872.2	1	918	9512	0.0965097
NC_020077.1	0	62460	76107	0.820687
NC_020077.1	1	13647	76107	0.179313
NC_022616.1	0	1808	1936	0.933884
NC_022616.1	1	128	1936	0.0661157
NC_022617.1	0	1487	1710	0.869591
NC_022617.1	1	223	1710	0.130409
NC_022619.1	0	15708	17486	0.898319
NC_022619.1	1	1778	17486	0.101681
NC_022630.1	0	5748	6296	0.912961
NC_022630.1	1	548	6296	0.0870394
NC_022631.1	0	3128	3303	0.947018
NC_022631.1	1	175	3303	0.0529821
NC_019419.2	0	40350	43457	0.928504
NC_019419.2	1	3107	43457	0.071496
NC_022647.1	0	7116	7647	0.930561
NC_022647.1	1	531	7647	0.069439
NC_018459.1	0	3805	4335	0.877739
NC_018459.1	1	530	4335	0.122261
NC_018460.1	0	704	834	0.844125
NC_018460.1	1	130	834	0.155875
NC_018461.1	0	5823	6861	0.84871
NC_018461.1	1	1038	6861	0.15129
NC_018462.1	0	754	843	0.894425
NC_018462.1	1	89	843	0.105575
NC_018463.1	0	5935	6863	0.864782
NC_018463.1	1	928	6863	0.135218
NC_018464.1	0	842	927	0.908306
NC_018464.1	1	85	927	0.0916936
NC_018465.1	0	5786	6966	0.830606
NC_018465.1	1	1180	6966	0.169394
NC_018466.1	0	3490	4330	0.806005
NC_018466.1	1	840	4330	0.193995
NC_018467.1	0	3671	4314	0.85095
NC_018467.1	1	643	4314	0.14905
NC_018476.1	0	5668	6895	0.822045
NC_018476.1	1	1227	6895	0.177955
NC_018477.1	0	802	860	0.932558
NC_018477.1	1	58	860	0.0674419
NC_018478.1	0	3691	4417	0.835635
NC_018478.1	1	726	4417	0.164365
NC_021298.1	0	44359	51252	0.865508
NC_021298.1	1	6893	51252	0.134492
NC_021304.1	0	45107	51552	0.874981
NC_021304.1	1	6445	51552	0.125019
NC_021339.1	0	43143	51077	0.844666
NC_021339.1	1	7934	51077	0.155334
NC_022744.1	0	38136	39860	0.956749
NC_022744.1	1	1724	39860	0.0432514
NC_022745.1	0	8488	9359	0.906934
NC_022745.1	1	871	9359	0.0930655
NC_022746.1	0	40104	42957	0.933585
NC_022746.1	1	2853	42957	0.0664153
NC_022747.1	0	31642	34145	0.926695
NC_022747.1	1	2503	34145	0.073305
NC_022748.1	0	4630	5280	0.876894
