HQ317389.1	0	41163	45728	0.900171
HQ317389.1	1	4565	45728	0.0998294
HQ634188.1	0	41245	45730	0.901924
HQ634188.1	1	4485	45730	0.0980757
HQ317388.1	0	35022	44892	0.780139
HQ317388.1	1	9870	44892	0.219861
NC_021865.1	0	37837	41294	0.916283
NC_021865.1	1	3457	41294	0.0837168
NC_020479.1	0	45626	49425	0.923136
NC_020479.1	1	3799	49425	0.0768639
NC_021857.1	0	36554	41475	0.88135
NC_021857.1	1	4921	41475	0.11865
NC_021772.1	0	64983	72394	0.89763
NC_021772.1	1	7411	72394	0.10237
NC_021782.1	0	64515	72098	0.894824
NC_021782.1	1	7583	72098	0.105176
NC_022518.1	0	8404	9472	0.887247
NC_022518.1	1	1068	9472	0.112753
NC_022230.1	0	5624	6398	0.879025
NC_022230.1	1	774	6398	0.120975
NC_021203.1	0	2265	2539	0.892084
NC_021203.1	1	274	2539	0.107917
NC_021204.1	0	2240	2495	0.897796
NC_021204.1	1	255	2495	0.102204
NC_020896.1	0	8829	10081	0.875806
NC_020896.1	1	1252	10081	0.124194
NC_018863.1	0	145955	162596	0.897654
NC_018863.1	1	16641	162596	0.102346
NC_022091.1	0	40115	42874	0.935649
NC_022091.1	1	2759	42874	0.0643514
NC_022580.1	0	11276	12676	0.889555
NC_022580.1	1	1400	12676	0.110445
NC_022581.1	0	10454	11806	0.885482
NC_022581.1	1	1352	11806	0.114518
NC_019782.1	0	29974	36566	0.819723
NC_019782.1	1	6592	36566	0.180277
NC_022249.1	0	6288	6795	0.925386
NC_022249.1	1	507	6795	0.0746137
NC_008305.1	0	2415	2602	0.928132
NC_008305.1	1	187	2602	0.0718678
NC_021923.1	0	117147	140633	0.832998
NC_021923.1	1	23486	140633	0.167002
NC_021801.1	0	39630	42902	0.923733
NC_021801.1	1	3272	42902	0.0762668
NC_018872.2	0	8568	9512	0.900757
NC_018872.2	1	944	9512	0.0992431
NC_020077.1	0	63619	76107	0.835915
NC_020077.1	1	12488	76107	0.164085
NC_022616.1	0	1862	1936	0.961777
NC_022616.1	1	74	1936	0.0382231
NC_022617.1	0	1401	1710	0.819298
NC_022617.1	1	309	1710	0.180702
NC_022619.1	0	15987	17486	0.914274
NC_022619.1	1	1499	17486	0.0857257
NC_022630.1	0	5769	6296	0.916296
NC_022630.1	1	527	6296	0.0837039
NC_022631.1	0	3109	3303	0.941266
NC_022631.1	1	194	3303	0.0587345
NC_019419.2	0	40039	43457	0.921348
NC_019419.2	1	3418	43457	0.0786525
NC_022647.1	0	7126	7647	0.931869
NC_022647.1	1	521	7647	0.0681313
NC_018459.1	0	3659	4335	0.84406
NC_018459.1	1	676	4335	0.15594
NC_018460.1	0	744	834	0.892086
NC_018460.1	1	90	834	0.107914
NC_018461.1	0	5722	6861	0.833989
NC_018461.1	1	1139	6861	0.166011
NC_018462.1	0	741	843	0.879004
NC_018462.1	1	102	843	0.120996
NC_018463.1	0	5821	6863	0.848171
NC_018463.1	1	1042	6863	0.151829
NC_018464.1	0	860	927	0.927724
NC_018464.1	1	67	927	0.0722762
NC_018465.1	0	5782	6966	0.830032
NC_018465.1	1	1184	6966	0.169968
