HQ317389.1	0	41662	45728	0.911083
HQ317389.1	1	4066	45728	0.0889171
HQ634188.1	0	41155	45730	0.899956
HQ634188.1	1	4575	45730	0.100044
HQ317388.1	0	34328	44892	0.76468
HQ317388.1	1	10564	44892	0.23532
NC_021865.1	0	38364	41294	0.929045
NC_021865.1	1	2930	41294	0.0709546
NC_020479.1	0	45592	49425	0.922448
NC_020479.1	1	3833	49425	0.0775518
NC_021857.1	0	37514	41475	0.904497
NC_021857.1	1	3961	41475	0.0955033
NC_021772.1	0	65277	72394	0.901691
NC_021772.1	1	7117	72394	0.0983092
NC_021782.1	0	65447	72098	0.907751
NC_021782.1	1	6651	72098	0.0922494
NC_022518.1	0	8376	9472	0.884291
NC_022518.1	1	1096	9472	0.115709
NC_022230.1	0	5708	6398	0.892154
NC_022230.1	1	690	6398	0.107846
NC_021203.1	0	2107	2539	0.829854
NC_021203.1	1	432	2539	0.170146
NC_021204.1	0	2313	2495	0.927054
NC_021204.1	1	182	2495	0.0729459
NC_020896.1	0	9161	10081	0.908739
NC_020896.1	1	920	10081	0.0912608
NC_018863.1	0	148180	162596	0.911339
NC_018863.1	1	14416	162596	0.0886615
NC_022091.1	0	39422	42874	0.919485
NC_022091.1	1	3452	42874	0.080515
NC_022580.1	0	11346	12676	0.895077
NC_022580.1	1	1330	12676	0.104923
NC_022581.1	0	10609	11806	0.898611
NC_022581.1	1	1197	11806	0.101389
NC_019782.1	0	29654	36566	0.810972
NC_019782.1	1	6912	36566	0.189028
NC_022249.1	0	6092	6795	0.896542
NC_022249.1	1	703	6795	0.103458
NC_008305.1	0	2388	2602	0.917756
NC_008305.1	1	214	2602	0.0822444
NC_021923.1	0	119353	140633	0.848684
NC_021923.1	1	21280	140633	0.151316
NC_021801.1	0	40273	42902	0.938721
NC_021801.1	1	2629	42902	0.0612792
NC_018872.2	0	8678	9512	0.912321
NC_018872.2	1	834	9512	0.0876787
NC_020077.1	0	64143	76107	0.8428
NC_020077.1	1	11964	76107	0.1572
NC_022616.1	0	1788	1936	0.923554
NC_022616.1	1	148	1936	0.0764463
NC_022617.1	0	1589	1710	0.92924
NC_022617.1	1	121	1710	0.0707602
NC_022619.1	0	15885	17486	0.908441
NC_022619.1	1	1601	17486	0.091559
NC_022630.1	0	5756	6296	0.914231
NC_022630.1	1	540	6296	0.0857687
NC_022631.1	0	2985	3303	0.903724
NC_022631.1	1	318	3303	0.0962761
NC_019419.2	0	40103	43457	0.92282
NC_019419.2	1	3354	43457	0.0771797
NC_022647.1	0	7028	7647	0.919053
NC_022647.1	1	619	7647	0.0809468
NC_018459.1	0	3732	4335	0.8609
NC_018459.1	1	603	4335	0.1391
NC_018460.1	0	756	834	0.906475
NC_018460.1	1	78	834	0.0935252
NC_018461.1	0	5951	6861	0.867366
NC_018461.1	1	910	6861	0.132634
NC_018462.1	0	785	843	0.931198
NC_018462.1	1	58	843	0.0688019
NC_018463.1	0	6000	6863	0.874253
NC_018463.1	1	863	6863	0.125747
NC_018464.1	0	816	927	0.880259
NC_018464.1	1	111	927	0.119741
NC_018465.1	0	5739	6966	0.823859
NC_018465.1	1	1227	6966	0.176141
NC_018466.1	0	3610	4330	0.833718
NC_018466.1	1	720	4330	0.166282
NC_018467.1	0	3788	4314	0.878071
NC_018467.1	1	526	4314	0.121929
NC_018476.1	0	5851	6895	0.848586
NC_018476.1	1	1044	6895	0.151414
NC_018477.1	0	819	860	0.952326
NC_018477.1	1	41	860	0.0476744
NC_018478.1	0	3745	4417	0.847861
NC_018478.1	1	672	4417	0.152139
NC_021298.1	0	42798	51252	0.83505
NC_021298.1	1	8454	51252	0.16495
NC_021304.1	0	43935	51552	0.852246
NC_021304.1	1	7617	51552	0.147754
NC_021339.1	0	40577	51077	0.794428
NC_021339.1	1	10500	51077	0.205572
NC_022744.1	0	37907	39860	0.951003
NC_022744.1	1	1953	39860	0.0489965
NC_022745.1	0	8685	9359	0.927984
NC_022745.1	1	674	9359	0.0720162
NC_022746.1	0	39747	42957	0.925274
NC_022746.1	1	3210	42957	0.0747259
NC_022747.1	0	31307	34145	0.916884
NC_022747.1	1	2838	34145	0.0831161
NC_022748.1	0	4667	5280	0.883902
NC_022748.1	1	613	5280	0.116098
NC_022749.1	0	36311	39758	0.9133
NC_022749.1	1	3447	39758	0.0866995
NC_022751.1	0	40403	42480	0.951106
NC_022751.1	1	2077	42480	0.0488936
NC_022752.1	0	40326	42665	0.945178
NC_022752.1	1	2339	42665	0.0548225
NC_022753.1	0	44759	52282	0.856107
NC_022753.1	1	7523	52282	0.143893
NC_022776.1	0	37539	41757	0.898987
NC_022776.1	1	4218	41757	0.101013
NC_022788.1	0	1745	2020	0.863861
NC_022788.1	1	275	2020	0.136139
NC_022789.1	0	2144	2282	0.939527
NC_022789.1	1	138	2282	0.0604733
NC_022791.1	0	34105	37375	0.912508
NC_022791.1	1	3270	37375	0.0874916
NC_022564.1	0	4229	4945	0.855207
NC_022564.1	1	716	4945	0.144793
NC_021773.2	0	40353	43458	0.928552
NC_021773.2	1	3105	43458	0.0714483
NC_022800.1	0	4789	5479	0.874065
NC_022800.1	1	690	5479	0.125935
NC_022892.1	0	6156	7228	0.851688
NC_022892.1	1	1072	7228	0.148312
NC_022894.1	0	7050	7838	0.899464
NC_022894.1	1	788	7838	0.100536
NC_022896.1	0	13564	14581	0.930252
NC_022896.1	1	1017	14581	0.0697483
NC_022915.1	0	32692	40471	0.807788
