HQ317389.1	0	39871	45728	0.871917
HQ317389.1	1	5857	45728	0.128083
HQ634188.1	0	39508	45730	0.863941
HQ634188.1	1	6222	45730	0.136059
HQ317388.1	0	33500	44892	0.746235
HQ317388.1	1	11392	44892	0.253765
NC_021865.1	0	37415	41294	0.906064
NC_021865.1	1	3879	41294	0.0939362
NC_020479.1	0	44375	49425	0.897825
NC_020479.1	1	5050	49425	0.102175
NC_021857.1	0	35596	41475	0.858252
NC_021857.1	1	5879	41475	0.141748
NC_021772.1	0	63314	72394	0.874575
NC_021772.1	1	9080	72394	0.125425
NC_021782.1	0	63108	72098	0.875309
NC_021782.1	1	8990	72098	0.124691
NC_022518.1	0	8070	9472	0.851985
NC_022518.1	1	1402	9472	0.148015
NC_022230.1	0	5851	6398	0.914505
NC_022230.1	1	547	6398	0.0854955
NC_021203.1	0	2030	2539	0.799527
NC_021203.1	1	509	2539	0.200473
NC_021204.1	0	2277	2495	0.912625
NC_021204.1	1	218	2495	0.0873747
NC_020896.1	0	8636	10081	0.856661
NC_020896.1	1	1445	10081	0.143339
NC_018863.1	0	142368	162596	0.875593
NC_018863.1	1	20228	162596	0.124407
NC_022091.1	0	37509	42874	0.874866
NC_022091.1	1	5365	42874	0.125134
NC_022580.1	0	10940	12676	0.863048
NC_022580.1	1	1736	12676	0.136952
NC_022581.1	0	10337	11806	0.875572
NC_022581.1	1	1469	11806	0.124428
NC_019782.1	0	28201	36566	0.771236
NC_019782.1	1	8365	36566	0.228764
NC_022249.1	0	5938	6795	0.873878
NC_022249.1	1	857	6795	0.126122
NC_008305.1	0	2378	2602	0.913912
NC_008305.1	1	224	2602	0.0860876
NC_021923.1	0	112165	140633	0.797572
NC_021923.1	1	28468	140633	0.202428
NC_021801.1	0	39269	42902	0.915319
NC_021801.1	1	3633	42902	0.0846814
NC_018872.2	0	8205	9512	0.862595
NC_018872.2	1	1307	9512	0.137405
NC_020077.1	0	60959	76107	0.800964
NC_020077.1	1	15148	76107	0.199036
NC_022616.1	0	1727	1936	0.892045
NC_022616.1	1	209	1936	0.107955
NC_022617.1	0	1366	1710	0.79883
NC_022617.1	1	344	1710	0.20117
NC_022619.1	0	15327	17486	0.87653
NC_022619.1	1	2159	17486	0.12347
NC_022630.1	0	5688	6296	0.903431
NC_022630.1	1	608	6296	0.0965692
NC_022631.1	0	2899	3303	0.877687
NC_022631.1	1	404	3303	0.122313
NC_019419.2	0	38452	43457	0.884829
NC_019419.2	1	5005	43457	0.115171
NC_022647.1	0	6804	7647	0.889761
NC_022647.1	1	843	7647	0.110239
NC_018459.1	0	3554	4335	0.819839
NC_018459.1	1	781	4335	0.180161
NC_018460.1	0	715	834	0.857314
NC_018460.1	1	119	834	0.142686
NC_018461.1	0	5754	6861	0.838653
NC_018461.1	1	1107	6861	0.161347
NC_018462.1	0	804	843	0.953737
NC_018462.1	1	39	843	0.0462633
NC_018463.1	0	5704	6863	0.831123
NC_018463.1	1	1159	6863	0.168877
NC_018464.1	0	771	927	0.831715
NC_018464.1	1	156	927	0.168285
NC_018465.1	0	5377	6966	0.771892
NC_018465.1	1	1589	6966	0.228108
NC_018466.1	0	3650	4330	0.842956
NC_018466.1	1	680	4330	0.157044
NC_018467.1	0	3604	4314	0.83542
NC_018467.1	1	710	4314	0.16458
NC_018476.1	0	5661	6895	0.82103
NC_018476.1	1	1234	6895	0.17897
NC_018477.1	0	717	860	0.833721
NC_018477.1	1	143	860	0.166279
NC_018478.1	0	3608	4417	0.816844
NC_018478.1	1	809	4417	0.183156
NC_021298.1	0	39074	51252	0.76239
NC_021298.1	1	12178	51252	0.23761
NC_021304.1	0	39752	51552	0.771105
NC_021304.1	1	11800	51552	0.228895
NC_021339.1	0	37479	51077	0.733774
NC_021339.1	1	13598	51077	0.266226
NC_022744.1	0	37182	39860	0.932815
NC_022744.1	1	2678	39860	0.0671851
NC_022745.1	0	8080	9359	0.86334
NC_022745.1	1	1279	9359	0.13666
NC_022746.1	0	37482	42957	0.872547
NC_022746.1	1	5475	42957	0.127453
NC_022747.1	0	30014	34145	0.879016
NC_022747.1	1	4131	34145	0.120984
NC_022748.1	0	4402	5280	0.833712
NC_022748.1	1	878	5280	0.166288
NC_022749.1	0	34644	39758	0.871372
NC_022749.1	1	5114	39758	0.128628
NC_022751.1	0	39833	42480	0.937688
NC_022751.1	1	2647	42480	0.0623117
NC_022752.1	0	38993	42665	0.913934
NC_022752.1	1	3672	42665	0.0860659
NC_022753.1	0	41688	52282	0.797368
NC_022753.1	1	10594	52282	0.202632
NC_022776.1	0	35929	41757	0.860431
NC_022776.1	1	5828	41757	0.139569
NC_022788.1	0	1848	2020	0.914851
NC_022788.1	1	172	2020	0.0851485
NC_022789.1	0	1946	2282	0.852761
NC_022789.1	1	336	2282	0.147239
NC_022791.1	0	32806	37375	0.877752
NC_022791.1	1	4569	37375	0.122247
NC_022564.1	0	3772	4945	0.762791
NC_022564.1	1	1173	4945	0.237209
NC_021773.2	0	39326	43458	0.90492
NC_021773.2	1	4132	43458	0.0950803
NC_022800.1	0	4621	5479	0.843402
NC_022800.1	1	858	5479	0.156598
NC_022892.1	0	5619	7228	0.777393
NC_022892.1	1	1609	7228	0.222607
NC_022894.1	0	6637	7838	0.846772
NC_022894.1	1	1201	7838	0.153228
NC_022896.1	0	12931	14581	0.886839
NC_022896.1	1	1650	14581	0.113161
NC_022915.1	0	29730	40471	0.7346
NC_022915.1	1	10741	40471	0.2654
NC_022917.1	0	31873	44578	0.714994
NC_022917.1	1	12705	44578	0.285006
NC_022519.1	0	4970	5722	0.868577
NC_022519.1	1	752	5722	0.131423
NC_022914.1	0	33490	43394	0.771766
NC_022914.1	1	9904	43394	0.228234
NC_022916.1	0	31040	41604	0.746082
NC_022916.1	1	10564	41604	0.253918
NC_022961.1	0	7904	8424	0.938272
NC_022961.1	1	520	8424	0.0617284
NC_018668.1	0	6603	7583	0.870764
NC_018668.1	1	980	7583	0.129236
NC_020415.1	0	3396	3971	0.8552
NC_020415.1	1	575	3971	0.1448
NC_022966.1	0	81799	88135	0.92811
NC_022966.1	1	6336	88135	0.0718897
NC_022967.1	0	88863	92495	0.960733
NC_022967.1	1	3632	92495	0.039267
NC_022974.1	0	81742	88255	0.926202
NC_022974.1	1	6513	88255	0.0737975
NC_022990.1	0	12309	17276	0.712491
NC_022990.1	1	4967	17276	0.287509
NC_015294.2	0	87502	93198	0.938883
NC_015294.2	1	5696	93198	0.0611172
NC_022750.1	0	29193	33628	0.868116
NC_022750.1	1	4435	33628	0.131884
NC_022989.1	0	27972	31080	0.9
NC_022989.1	1	3108	31080	0.1
NC_009232.2	0	39742	42572	0.933524
NC_009232.2	1	2830	42572	0.0664756
NC_023008.1	0	4575	5084	0.899882
NC_023008.1	1	509	5084	0.100118
NC_023009.1	0	115189	127188	0.905659
NC_023009.1	1	11999	127188	0.0943407
NC_023016.1	0	5390	6080	0.886513
NC_023016.1	1	690	6080	0.113487
NC_023017.1	0	3524	4065	0.866913
NC_023017.1	1	541	4065	0.133087
NC_008574.2	0	7359	9004	0.817303
NC_008574.2	1	1645	9004	0.182697
NC_020081.2	0	131531	149844	0.877786
NC_020081.2	1	18313	149844	0.122214
NC_016959.1	0	10564	11688	0.903833
NC_016959.1	1	1124	11688	0.096167
